Date,Year,Month,Recession,Consumer_Confidence,Seasonality_Weight,Price,Advertising_Expenditure,Competition,GDP,Growth_Rate,unemployment_rate,Automobile_Sales,Vehicle_Type,City
07/13/2008,2002,Oct,0,98.16346015378905,0.3539004454932378,25082.63207067276,2497,7,27.62367777582876,0.0286219691015534,0.4017595961761167,498.3139099193568,Smallfamiliycar,Illinois
06/24/1983,1998,Feb,1,86.37246232731714,0.5844495155903471,15726.953445507945,4771,5,55.48009657547503,0.0313600915190857,4.916078861199489,737.4912477767334,Smallfamiliycar,Illinois
11/19/1986,1995,Apr,0,109.06161183158568,0.2604639354728971,18472.68988863413,2041,5,87.29417702885493,-0.0664452541821686,1.856494129786337,713.1083649358771,Sports,Illinois
12/12/2013,2021,Nov,0,75.74242164931684,0.9170798803594824,29038.30443839025,3874,3,74.9747289134551,0.0511665889087768,5.899696956227725,446.6327805678631,Smallfamiliycar,Georgia
09/03/1986,1985,Jan,1,105.1946906533733,0.6828356058517138,23453.57853343525,1148,4,52.31444404125266,-0.0592968058616169,4.3703139973190765,748.8037685504878,Smallfamiliycar,New York
10/01/1986,1981,Oct,1,90.54927352977488,0.5300946951687909,34110.36432769271,1557,8,61.71458220290415,0.0214630238004088,3.744440093774649,,Mediumfamilycar,Illinois
06/23/1980,2010,Sep,0,,0.8332315831599891,27162.215552121565,4083,5,74.69658809946736,0.1081036515424253,3.7045006319906193,656.3195985016062,Mediumfamilycar,California
11/27/1988,2022,Feb,0,78.30252694688969,0.5057975723185935,27652.978324446623,3789,9,74.31514029805466,-0.0230015093757095,5.116754612967299,724.3617883710557,Supperminicar,New York
01/27/2012,1999,Jan,0,93.02386080698491,0.6027877107370085,19617.589750525505,3509,3,58.10387667043986,0.005051310653901,6.4363991035681805,774.5717222909457,Executivecar,New York
07/20/1988,1990,Nov,1,116.26750795436388,0.1024758959985289,23074.47311577773,4696,3,56.32844052179069,-0.0194394581531799,4.556477298978045,694.6858824213804,Executivecar,California
10/11/2024,2009,Aug,0,99.6221697470578,0.4291304771755662,21336.81908976194,4231,8,66.62691151748174,-0.0135443194503236,3.864817895063088,655.0858830577996,Sports,New York
05/29/1982,2016,Oct,0,109.41520626811712,0.2249114251158727,19672.79130224707,4810,8,74.62482457658024,0.0355192718192629,3.8854236185090025,652.2603659974732,Supperminicar,Georgia
05/12/2006,2017,Nov,1,124.96962732949412,0.720719812596062,28319.46563048068,4024,7,54.11441316465515,0.1006634375987783,7.430247433439465,791.190330789664,Supperminicar,Georgia
08/08/1991,1981,Jul,0,103.95633377233864,0.5311242630781604,29322.5793288434,1694,6,32.250113117250955,0.0182455958040829,4.929900774916995,777.9439890124297,Smallfamiliycar,California
11/21/2012,2009,May,1,91.6180064190649,0.3715818015252077,26994.685970837243,3614,7,58.79880794619415,0.079636745316198,0.8949272131945438,846.9274346806509,Mediumfamilycar,Illinois
04/15/2004,2009,Nov,0,107.00878322774184,0.5210491054345682,20859.664033870067,3313,7,41.05366483675252,-0.0162770090673016,4.411258084902302,742.2109876895759,Mediumfamilycar,Georgia
09/28/2003,1988,Oct,1,91.83555780528562,0.2886668991562116,26653.65017548732,1546,6,89.0008596446071,0.075422055772698,2.8488120967637887,820.5001826332041,Mediumfamilycar,Illinois
10/16/2021,2005,Jul,1,,0.9325779692375264,,3127,9,45.70108862553792,0.1031380681718024,4.073948189838608,920.0980653618726,Smallfamiliycar,Illinois
12/07/2007,1991,Aug,1,77.20160800571523,0.1485753692958217,31615.0463435402,1517,5,58.23270579002693,0.0809225916837941,3.2338396333280306,495.5472998625919,Executivecar,New York
03/07/2006,2003,Dec,1,113.89386236626588,0.8788753317665083,18509.249121812816,2662,5,49.34588505606074,0.0564818664595916,7.860286638330814,753.7504895227761,Sports,California
11/05/1982,2020,Apr,1,94.2099613652584,0.5602229098600159,19397.705087807684,2091,6,52.229868404376106,0.0515847859729619,5.477934822746224,748.7351873810105,Mediumfamilycar,Illinois
10/28/1981,2009,Nov,0,102.73147368723794,0.6570518465249355,25576.461347850964,3749,4,72.51176150549995,-0.0179318093513471,6.600269864397414,577.4569573285505,Executivecar,California
02/16/2002,2020,Aug,1,84.46057107090041,0.3723450588178334,26020.79780121023,1243,9,75.79436310056772,-0.0537558429614817,7.837694164067246,811.5587464245542,Sports,California
09/06/1982,1980,Oct,0,,0.9700278551148892,24636.25700774108,1008,2,69.83761444951485,0.0532452822082538,5.437788572651057,673.5284045808293,Executivecar,Georgia
11/23/2015,2020,May,0,88.57088142797375,0.3536658626675408,19449.36029508852,4228,3,74.51992078066215,-0.0192858203370669,8.827006743711001,670.7980472497215,Sports,Illinois
08/23/2020,1984,Jun,0,97.87436917447263,0.6299901974262738,30666.73996801646,4654,9,52.10660924302124,-0.0153451247871198,2.702749001196572,439.871565607829,Supperminicar,Illinois
05/20/2011,2004,Nov,1,113.16739046858687,0.994075034596416,16570.253994653747,3511,1,43.55965813195802,-0.0543584031670449,7.115151378670153,701.0859692673637,Supperminicar,New York
11/04/2003,2024,Aug,0,111.86138968348794,0.8929849567451011,17583.655047757777,3693,5,48.76248789720577,-0.0087178496262586,5.296243082188,718.2270763015964,Supperminicar,New York
07/26/1994,2001,Aug,0,99.66954891224589,0.5826968427574954,24465.086140227595,2323,3,66.4658011657223,0.0743221734741033,6.306682342707845,855.4089339584542,Supperminicar,New York
05/11/2018,2013,Mar,1,73.47803450939922,0.9913370706704908,18678.83009077806,2343,3,78.25434005569869,0.0678130039779145,4.785366940961805,859.540800906716,Mediumfamilycar,Georgia
10/21/1981,1982,Aug,0,144.8921585509096,0.7312328755593531,31113.126381379625,3296,1,41.48099043302794,-0.0459406141781237,5.982068414797668,678.602731384374,Smallfamiliycar,California
06/23/1995,1998,Sep,1,126.18788455409704,0.2878303745276284,19108.926822935427,3370,8,54.66981202006219,-0.0283330169190956,5.637230924692996,792.2906628406749,Mediumfamilycar,New York
04/28/1988,2007,Jun,0,110.84012237332448,0.4650365893922258,32785.13576105156,3603,3,55.904675528182295,-0.0700138788546014,4.855450306677153,849.0440070959506,Smallfamiliycar,Georgia
10/10/2019,1997,Apr,0,88.70194327613544,0.4010440006103959,30175.610828857865,2651,4,48.404290123416814,0.0382607842166933,5.215669253492703,622.07041419363,Smallfamiliycar,New York
01/03/2008,2024,Mar,0,98.29611757447051,0.4096123374440702,31175.27867753792,4533,5,68.95295741985822,0.0293639739269136,7.636141801695766,586.7231334393774,Executivecar,Illinois
04/12/2021,2019,May,0,91.84869355335223,0.7844107954238797,34435.52991476623,4469,5,74.97881205164866,0.0336357478391888,3.906960594265888,592.5204610789971,Executivecar,California
09/10/2020,2014,Nov,1,118.95783908644584,0.6258366345455142,25406.13962047883,1392,2,96.79423553392866,-0.0021678546692061,7.312589362257253,729.7686320948924,Sports,Illinois
10/20/2019,2016,Dec,0,103.9375433627775,0.1342834404305757,19935.12702090021,2251,7,89.62391676062884,0.0528607933106241,3.877878158746445,623.82096963343,Smallfamiliycar,California
04/09/2025,1993,Mar,0,88.23754212460251,0.8897036352858785,24484.96062115679,3966,6,71.85078575372272,0.0054703829312293,5.999971735601439,619.4024575663893,Executivecar,Georgia
07/30/1982,2023,Jul,1,92.93867351312826,0.3671165264321481,22166.671972955188,1568,7,53.10400533735287,0.0678713321477303,4.9180864712071815,522.921131837311,Smallfamiliycar,California
11/27/1988,1985,May,1,116.81782213854856,0.9973673892218292,21454.043637431387,1243,3,70.60447694113807,-0.0347660656455122,5.943484331588331,896.5037732420305,Executivecar,Georgia
03/23/2018,2019,Mar,1,124.00146770230717,0.9587716573013072,25754.26718403416,4128,8,30.676061467636888,0.0634920875736599,5.455878041215906,716.3927540907109,Sports,California
10/12/2004,2001,Jun,1,122.92497345229368,0.9464776450137686,23441.478928961267,2166,6,69.91918995167774,0.041645410004639,5.781791798056365,566.2795301836896,Supperminicar,California
11/06/2008,1983,Dec,0,111.35548097580966,0.8300148436575763,21238.951578415017,3239,7,65.48487490302134,0.052999067318337,5.95514437965742,902.2643958691708,Executivecar,Illinois
06/30/2014,2012,Jan,1,96.21062696796044,0.2985519985151883,23772.988037063707,3566,9,61.153869946235,0.0037589878956928,5.289170278185238,811.3351219306546,Executivecar,Georgia
07/12/2019,2023,Jul,1,51.3772926200632,0.5793694696259039,27744.892321018524,4475,8,48.27625768686314,0.1077067755393982,6.87478148272325,436.38559616034007,Executivecar,New York
05/16/2005,2003,May,1,104.45740035712332,0.3018723641424771,29782.08603296348,4007,8,71.90834377003691,-0.0157427099385836,5.78523071087041,697.1313358813558,Supperminicar,Georgia
03/28/2007,1983,Mar,1,99.9725686173385,0.3337079100300543,16985.38043404505,4346,3,45.155215195175415,0.134052471869483,7.629920506301961,844.0549530809028,Sports,Georgia
05/17/1996,1987,Jan,1,102.0997314448203,0.6498565924926496,23483.994568357288,4717,1,75.82838137962553,0.0423418951310725,4.667161901771972,501.7660705591785,Executivecar,Georgia
01/29/1999,2004,Aug,0,100.8084602054981,0.136750190817757,24293.28397262648,4110,1,69.01409214121581,0.0772866835173322,3.8985136040796,524.4745303916861,Sports,Georgia
02/19/2007,2003,Jul,1,80.10606757076265,0.9725127101386368,19087.39988886184,1192,2,66.4418431656083,0.0927459521671019,5.69051259000549,662.1824385796081,Supperminicar,New York
07/18/2004,2009,Dec,1,108.36112835276778,0.926805855320168,24401.471334796504,1326,8,45.24016095862343,0.0589604017582066,2.8551951589498468,814.6326016914483,Mediumfamilycar,California
07/08/1983,2019,Sep,1,109.48324471047776,0.4426908149419478,25739.978047700137,3530,6,50.2159675468242,0.1138059058717034,6.636027599470536,877.8385479383273,Supperminicar,California
11/28/2010,1982,Apr,1,,0.5638802032062218,27594.172726404955,1024,6,37.69440020012526,0.0673585875865323,4.47236525664314,681.2160793161547,Smallfamiliycar,Illinois
03/25/2020,2003,Jul,1,114.1986550536008,0.5195074773409831,25385.79012815835,1101,1,72.60327594025044,0.0566989877537494,6.378089947611009,564.6111134493981,Executivecar,Illinois
01/10/2018,2003,Mar,0,109.06077467382434,0.8939798007557228,20595.252950012225,1662,2,60.544495633836085,0.0435501430288156,5.547137396340189,686.7466063127754,Executivecar,California
12/24/2011,1991,Nov,0,93.84955882691634,0.7197416886845,35060.15013785924,1216,5,51.93795566270842,0.0391815248680362,4.937511960071308,525.9607465337949,Mediumfamilycar,Georgia
11/08/1984,2021,Jun,0,98.93744728125864,0.3503001226819208,29145.63385810799,1741,3,57.954948166034654,0.0759933175580749,5.488270444352999,749.2632350200341,Sports,Georgia
11/19/2002,2015,Apr,1,101.36687300880064,0.5021571290187672,27763.59872324933,1266,2,75.74673461103042,-0.0218281078486166,2.854014962657504,,Executivecar,Illinois
01/25/2013,1984,Jul,0,101.61549173659928,0.4860693781180873,30024.15628505468,1161,9,42.90872668240159,0.0124407658056439,4.386949863171002,467.6657356680034,Smallfamiliycar,Georgia
09/30/1984,2015,Jul,1,114.97326483957596,0.9634016514555268,26223.045859052385,3334,7,53.42351194554604,0.0454762571849672,6.204289129171098,780.9528593037508,Mediumfamilycar,New York
02/03/1996,1993,Jul,0,109.65503129533737,0.2577798194631757,31431.504427609776,1677,1,36.30424548142366,-0.0162636284537476,3.0077156450745903,577.1760173658272,Sports,Illinois
10/18/1991,1988,Aug,1,131.1601515935493,0.1806187035649861,25284.359751428823,1885,1,44.21725805633113,0.0682804660127565,5.884137461974391,500.3280471947088,Sports,New York
07/07/1992,2001,Dec,0,133.09703469827008,0.8925569489455212,25008.73730137092,4953,3,56.237297807675205,0.0094528788821509,6.2961244365064895,,Mediumfamilycar,Georgia
07/01/2009,1995,Aug,1,101.19474373920887,0.9070173905552836,28176.14239395602,3294,6,76.26374324991262,-0.0438717891882919,4.032341652489489,494.4956850475224,Executivecar,California
01/05/1983,2014,Aug,1,42.45016677310946,0.8845651791209482,32881.78773145462,3221,2,69.62700663030098,-0.0102443723848548,6.994082440741954,514.6867093576282,Mediumfamilycar,New York
01/27/2019,1987,Jul,0,118.552486991909,0.5598792240630007,32560.24307644653,4467,8,74.84324805822655,0.0680661233837053,6.21820508376288,541.1393387233863,Sports,Georgia
12/27/2023,2021,Aug,1,91.8943549151942,0.6937699854425144,27964.23799129998,2032,4,69.94895291756372,-0.0321164744894798,7.07100301706496,877.7308610009047,Smallfamiliycar,Georgia
07/10/2019,2010,Jun,1,87.9777411725349,0.6070267428048854,27583.059292884,1908,8,45.58841644861936,-0.0280694428239458,5.55139784720375,651.8579521461686,Executivecar,Illinois
06/26/2024,2017,Jun,1,94.0233208751595,0.1625030434489608,28480.21205548243,2471,7,85.42119152792367,0.045954637866,4.381939629642202,769.0019442462417,Supperminicar,New York
02/22/2006,2024,Jun,0,93.3003542977809,0.6362514072106502,29928.10456668299,2017,2,71.12959727651744,-0.0458446799712136,6.754489369057165,841.862924185092,Mediumfamilycar,California
05/03/1990,1993,Nov,1,109.18404715158088,0.1122527325304908,31493.65969706621,3835,9,86.95092327965206,0.04833826178361,5.01827277924769,658.9665753389052,Mediumfamilycar,California
11/07/1994,1994,Jul,0,76.60846331310663,0.3924886686013775,23817.07957998076,2594,5,85.10760056571579,-0.0829758097110488,6.409110568055348,706.5481769852177,Supperminicar,New York
09/03/2002,2000,Mar,1,83.83418881312598,0.9390633182858504,31590.306449186955,3644,6,58.62927666271487,0.0437522737506163,4.323658281789015,787.1580364962791,Mediumfamilycar,New York
03/07/1998,2002,Dec,1,105.14737831296124,0.3736407426722268,26714.97557035653,3709,2,52.6645666359476,0.0153375087793129,4.183575763102052,712.4963607782544,Mediumfamilycar,California
05/29/1988,1997,Sep,1,109.34416045619962,0.945843978379823,28254.65811249975,2344,3,26.4799123671487,0.1017108754477751,3.886417196865581,669.2698161695891,Mediumfamilycar,New York
12/26/2000,2012,Apr,0,109.62312467404018,0.3251205614343198,31909.74660766997,4643,8,62.4935913577546,-0.0774823827346307,7.122818898601961,729.1525481494467,Mediumfamilycar,California
10/26/2014,2023,Apr,0,88.19445581600051,0.3831060164153792,,2148,5,59.41045851334479,-0.0123081841021804,5.97999467985,643.5871688390379,Executivecar,Illinois
12/09/2006,2007,Apr,0,85.3260152610064,0.6655667467946982,29579.977815764203,1040,1,50.413789292235336,0.0458918087095272,2.7779570974493737,599.4530677724587,Smallfamiliycar,California
01/24/2006,1997,Dec,0,92.4004774931812,0.7854642755103654,23052.907333587893,3384,9,52.5160130582654,0.0175923922235794,4.5351145314337,642.1802287551659,Smallfamiliycar,New York
01/24/2011,1983,Apr,1,103.59809128427088,0.5512489912043956,32491.5577187484,4756,1,67.78720951085697,-0.0049603619356554,5.335803981762324,624.6370803543875,Executivecar,New York
07/11/2007,1984,Oct,1,122.28216053908824,0.8939041184747399,28478.433555380623,4843,9,31.738592797081346,-0.0684235780188656,7.271617083163326,819.3026252320893,Supperminicar,California
01/12/2000,2003,Apr,0,69.28844221343874,0.1362163794495573,25630.328589202487,3373,6,79.211708354556,0.041028863843062,4.574295651645405,448.731330893182,Sports,California
04/11/1989,2002,Dec,0,96.6890686456245,0.9299753547709336,30505.37193446551,4756,7,73.12258798751853,0.1332253195770984,6.587694738395031,804.1556294249972,Supperminicar,Illinois
10/03/2015,2008,Nov,0,80.00982338462194,0.2766770199058672,37939.152488802494,4257,1,54.65083778822394,-0.0168652690945054,7.545133975318846,1044.143769240868,Smallfamiliycar,New York
11/03/1998,2011,Oct,1,75.21635983969765,0.8958148705761904,19155.377490890325,4312,1,58.859877530681615,0.0237803655227656,3.1413676472224124,723.6286844625645,Sports,Georgia
02/01/1987,2012,Jun,0,114.50434968017224,0.4607768615377424,20981.33688538359,4410,5,64.76312964731396,0.0375790407638511,5.097038410722108,689.4819362477666,Mediumfamilycar,Georgia
12/13/2004,2013,Aug,0,108.16936861749008,0.8494813502839339,38426.52654417942,4165,2,72.2238981768721,1.4608902420640972e-05,4.029642871396109,582.9482738385968,Supperminicar,Illinois
10/05/1985,1987,Sep,0,,0.7044989948233256,27133.474211521872,3966,5,90.43168560870734,0.0178593341775878,7.188540942708434,459.6730353801064,Smallfamiliycar,New York
11/09/2014,2010,Jul,0,113.81538759596488,0.2583474692304359,25954.34839315784,4487,5,52.10787688460152,-0.0317949670029459,5.860408824222866,646.3228017494342,Executivecar,Illinois
06/20/1995,2014,Jun,1,92.80421654850797,0.9262428128933036,24423.07129168917,2086,6,80.45920549050354,-0.0493276476743865,4.34767279303688,691.262742840547,Mediumfamilycar,New York
11/15/1983,2023,Nov,0,93.51043725499709,0.3209656514396137,31042.1800048572,2015,9,56.67633858535503,0.0951661960396228,3.539650576563023,419.9611285419185,Sports,California
12/28/2011,2014,May,0,132.78595925083863,0.3197261068254992,38056.23654405144,3780,6,54.03061278447997,0.0138583744893322,4.065589840683951,576.6283068091661,Executivecar,New York
10/20/1994,1998,Apr,0,96.3014341861064,0.8327610069736424,21674.057296333274,3567,1,56.130166050661884,0.047440432293795,3.583070847674628,548.1094450186388,Sports,Georgia
10/01/2014,2008,Jul,1,111.02698169581136,0.1952859300152689,24515.61636405333,4796,5,76.24403588216968,0.0419252133883551,4.165013275394205,848.5015972266326,Smallfamiliycar,California
10/21/1995,2019,Mar,0,,0.2998323157334143,23246.36435716067,4280,2,51.41869609491992,-0.027706037521317,4.067917493469131,763.9797100389684,Sports,Illinois
04/25/1995,2003,Aug,0,72.27612204882377,0.5533098160789561,28664.32488409639,4280,8,61.60080031351185,-0.0452506180806139,5.812888170105651,662.1561217569619,Sports,California
09/17/2003,2023,Feb,0,69.33056494298097,0.8474293258179619,31111.967188252875,4447,7,52.304340243372735,-0.0108439736436164,3.81456384108826,,Sports,New York
10/09/2022,2024,Sep,1,91.31523670090142,0.2327355772635407,33104.663926665584,1084,6,53.572806890604056,0.0311150109436757,5.761026959925679,667.7723910445042,Smallfamiliycar,Georgia
07/13/2015,1984,Nov,0,115.84151877504983,0.5929014110611117,28833.5914131014,1206,2,80.26072848829071,-0.0213653481870164,3.9856804520042095,926.5850236676724,Supperminicar,Illinois
11/26/2014,1992,Aug,1,111.82437484954004,0.7401165326226455,37596.663956218086,4418,3,59.84017648503351,-0.0033872229484784,3.237156765499048,,Sports,Illinois
09/29/1998,2009,May,1,,0.8745357022443562,22126.235083962936,4736,9,50.00878363407566,-0.0804736337875164,4.627505413350231,675.0131755892543,Supperminicar,Illinois
08/30/1994,1985,Oct,0,85.19430731595527,0.9420090041819976,20827.29723783648,1160,9,53.489355294672166,0.0180508222448992,4.058685810175288,,Mediumfamilycar,Illinois
12/16/2023,1985,Jul,0,124.23808735183472,0.8061759230220392,32346.72146658105,1449,7,64.19017928746631,0.0237799849596104,3.273428598479314,833.0100574972172,Sports,Georgia
03/25/1991,2005,Jan,0,85.52660049720424,0.6875455583998017,25614.161597981685,3163,2,59.21635934602706,0.0198051455953391,4.080222621390834,268.648114457329,Sports,California
08/20/2018,1991,Apr,1,103.19236598004952,0.4902580767814892,18120.2983829236,1361,7,60.03665564046212,-0.0304175575194958,7.374303953556698,495.53776297461536,Sports,Illinois
03/02/1998,1998,Apr,0,99.84471565138396,0.2008991387695776,23419.685141812755,2274,1,55.51708591447156,-0.0293119876186453,4.383596707022808,936.2391613506176,Smallfamiliycar,Illinois
03/20/2001,1984,Jun,0,97.3918926952812,0.7387634732729691,26278.29327048637,3959,9,75.66074327602983,-0.0345834084509116,5.437665081899108,386.2722579891323,Sports,California
07/10/1993,1986,Sep,1,120.0788820744341,0.9934635740279382,21768.758810463223,3230,9,68.6477054375343,-0.0012304127760479,3.978426206907339,572.8905006173846,Supperminicar,New York
02/12/1999,1990,Mar,0,89.42334219751059,0.7630845352588899,19926.696564527057,3723,6,56.63049014186814,-0.0156201380689332,6.17429878796048,783.6534864058119,Supperminicar,Illinois
03/20/2003,1997,Nov,0,79.75592116432108,0.1150399843639536,23961.85431737062,4399,1,61.94923944185963,0.0905531249382216,3.02769183841897,740.6897205391682,Sports,New York
08/16/2010,1987,Jul,1,100.29993229309628,0.5466339802376549,19677.33289819144,3639,8,47.7792337125357,0.1102524931210975,6.721537570916585,648.3991484531015,Sports,Illinois
05/12/2015,2024,Sep,0,94.00259898570212,0.6531819692346135,28175.65519490116,2030,6,58.89383521807938,0.065242197906858,6.372578421087551,606.3416009578932,Mediumfamilycar,Georgia
05/20/1987,1989,Jul,0,150.6607437862397,0.7207067809925587,15280.975765535768,2860,9,49.64556491134135,0.0249234811866095,4.823417007804616,,Mediumfamilycar,New York
12/29/2023,2011,Mar,1,110.14761214659964,0.7477532520406377,25452.12463982711,4670,9,62.9341057176805,0.0041167348089185,7.42083358372514,742.2139676432353,Executivecar,California
01/29/1986,1989,Aug,1,93.85989137172064,0.6022975970948716,27597.549440541512,4591,7,58.44794559207882,-0.0220707724689872,6.2026074957609145,606.5796458415222,Mediumfamilycar,California
09/10/2000,1993,Jan,1,84.1583264621937,0.3010242994608162,24547.29380125812,2410,4,56.38666761266335,0.0233048869923945,8.524837784470755,337.5362874714054,Supperminicar,Georgia
12/12/1982,2013,Dec,1,71.79567384146823,0.947980595328892,30466.114485354366,1930,1,62.14328527738179,0.0118476655857026,6.160930536029176,509.6700996824584,Mediumfamilycar,Illinois
05/27/2020,2020,Apr,0,84.6217137139385,0.7269998208972958,18147.19382897932,2393,3,64.47884439203345,-0.03170996600328,3.35841657532068,782.2127349494999,Executivecar,California
04/28/2016,1981,Jul,0,101.72412657638698,0.3131560331824685,21494.552493119427,2571,6,76.3556213024562,-0.0195670660317244,4.038321060596658,913.3484513186088,Mediumfamilycar,New York
12/10/2007,1998,Oct,1,121.40992977392152,0.3900896490432456,23349.82676874555,1762,1,71.67855607989274,-0.0772919145953382,6.379279304500642,701.4380377043504,Supperminicar,California
10/26/1997,2006,Nov,0,,0.9297349035673328,28563.62284704653,3659,4,74.26627900990464,-0.0308110367019944,2.766673456892488,589.427805883351,Executivecar,Illinois
07/02/2003,2023,Mar,1,103.43642247469568,0.8987366680366022,26092.537930230603,3126,8,54.71968227158649,0.039925220801545,4.904432479828393,744.6947163088953,Mediumfamilycar,Georgia
12/26/2000,2014,May,1,95.15248501446273,0.4646317945222806,35716.82991371209,2821,8,64.31561838177822,0.0716483148152332,0.5097253490068852,661.8638747137172,Executivecar,California
05/29/1994,1988,Dec,1,104.03218534618232,0.1344764997923059,,2806,6,86.02328869699238,0.0463731365430909,6.410513797658588,797.3920619667443,Sports,Georgia
04/26/2013,2010,Nov,1,92.22043003773136,0.1436476320045444,18025.055507096746,2244,6,58.54713272621219,-0.0051627572474323,4.83475355815427,962.5285553747692,Executivecar,Illinois
05/11/1984,2002,Oct,1,125.77545993645812,0.3555264618265501,33945.444914665306,2731,3,61.93995719054006,-0.063196835764606,4.3553631093023935,597.0292432042766,Mediumfamilycar,Georgia
01/09/2015,2006,Mar,0,97.1621472808738,0.6662099974050996,17845.707080338085,4809,7,62.14065416272086,-0.039808657844742,4.879712864428246,1052.5671290891116,Sports,New York
05/26/2009,2008,Nov,0,98.7049321262991,0.6257751718011056,28415.313556995225,2622,8,58.44062632397134,0.0420678228508869,3.934692226809791,544.8033732034646,Executivecar,Illinois
08/04/1993,2021,Jul,1,66.76266362468998,0.6704450082495484,20106.649789890154,2593,2,79.32233495964826,0.0403421936119661,3.3562698689809247,409.6257455203653,Smallfamiliycar,Georgia
11/20/1980,1981,Oct,1,97.06847730215854,0.745554674738896,14653.40824576157,3018,5,53.368316161264666,-0.0125264353806187,5.069516547433834,666.3744169782965,Sports,Georgia
02/18/1992,1998,Apr,1,112.54726206947412,0.1171290282334645,23126.08103093384,2435,6,76.19914142724,-0.0002980949944816,4.379830858743049,424.0685309042386,Mediumfamilycar,Georgia
06/26/1988,1992,Mar,0,83.98416134442182,0.1945770356551985,29497.4998123858,4550,1,71.54259248220873,0.1162938620117026,3.515223821488465,613.5080581359769,Sports,New York
06/05/2003,1984,Jul,1,88.73919498260781,0.4235351066444913,18891.14455763463,3729,5,59.08834187830598,-0.0680842510613613,7.854926684088308,490.00910109447454,Smallfamiliycar,Georgia
10/29/1983,1981,Jun,1,111.89066526600496,0.2393739977694235,27880.473640724154,2120,3,53.83411572879664,0.0205062662264018,4.854531097996883,663.7465219360513,Mediumfamilycar,California
02/02/2003,1994,Aug,0,77.85014164722921,0.1677880382900987,28814.31780593226,2681,3,59.50944146964463,-0.0407096396139654,4.360116323325516,723.5492455360834,Executivecar,California
06/04/1993,2013,Apr,0,115.86701511312876,0.6768679563975987,18641.54929240348,2924,6,77.38823501050429,-0.0376401852250492,4.9417351057024215,647.9529728412749,Mediumfamilycar,New York
08/05/2017,2021,Dec,0,92.01784164740349,0.8338028297419892,23861.19355643815,3440,1,76.15320781014216,0.0408569054961549,4.859942437915606,721.9500963757678,Mediumfamilycar,Georgia
07/12/1985,2001,Mar,0,94.17147669263196,0.7773639916908542,32885.37411163582,1467,5,71.9994134050178,0.1048380090108757,4.687280075806536,674.5233735277864,Supperminicar,California
03/16/2005,2006,Aug,0,83.14182392311609,0.8353358007482613,28252.96309981872,3917,5,58.703585908112814,0.0508922041671417,2.8649574031806657,502.6090992652926,Smallfamiliycar,Illinois
10/20/2020,2017,Jun,1,105.67069390641824,0.6992708896520895,23692.537677119897,4442,5,60.65355910927784,0.0981489408756204,6.989026846820789,593.0220045245574,Smallfamiliycar,Georgia
04/04/1990,2001,Oct,1,136.8980797754407,0.7618107896327819,27076.4774062696,4464,3,69.39482660532869,-0.0766007327651153,3.769310973839272,534.7635308598196,Executivecar,Illinois
09/10/1986,2021,Oct,1,111.72245859190949,0.3446008967874712,21573.68345764776,3065,6,56.447203184348574,0.0445711117582476,7.377825383631206,657.4527713915686,Sports,Illinois
07/23/2014,2021,Sep,0,87.03572107089197,0.993707232655748,30568.478391925124,2207,1,72.56374182022708,0.0652859657881208,3.239129031611382,660.9654880709303,Executivecar,Illinois
10/04/2005,2000,Dec,1,117.03430878237214,0.2648490890444984,30566.3003230107,2166,1,62.27585000031514,0.0077801814272442,6.381953454351848,740.8803740192944,Mediumfamilycar,California
03/28/2011,2011,Nov,1,95.24980681098626,0.2930444869504442,25604.529575430275,2486,2,75.20946116944754,0.0615334826589795,6.5559056688229935,512.3479886816474,Supperminicar,California
03/24/2015,2017,Jan,0,120.6172747214134,0.3600296486342622,26153.530782288468,4578,4,38.78394741440111,0.1489551836851293,5.113951972119282,696.5706726791666,Sports,Georgia
11/13/1990,2022,Nov,1,112.10014603246545,0.977799187095921,20006.01562497164,2357,9,50.89254032899936,0.0275009187556641,2.328027503779044,580.8386752863776,Sports,California
09/02/1995,2024,Feb,0,,0.9894597304185154,18239.81786466085,1061,8,55.00555292832056,0.0003853895814195,5.163540756144765,716.2131241704711,Sports,California
05/28/1982,2013,Feb,0,84.9388055056746,0.8154043747358477,23116.976280292347,1162,2,66.1877540104586,0.0767994181433023,6.964705561612974,664.1767488058479,Supperminicar,California
03/29/2000,2015,Feb,1,114.16577834253084,0.6661518387036703,24562.99145154411,1551,1,54.36241660059906,0.075417354970877,2.93564195549275,831.0181786622966,Smallfamiliycar,California
05/14/2001,2008,Jan,0,102.27485908217528,0.568056317666152,30313.137486939944,3226,4,92.70278667333004,0.00650976617533,4.42520156431219,671.3542589079141,Executivecar,Georgia
01/16/2014,2009,Jan,1,84.64366078438223,0.9735587611181612,29612.13875309156,4306,5,41.71943071482717,-0.0076354528880998,3.608052612132433,286.4371773877665,Smallfamiliycar,Georgia
05/19/1999,1999,Jan,1,90.4961572675928,0.7260605225724227,25924.164441795463,4963,2,75.29498320401794,0.0753402395237039,5.800136232328191,741.4211369217409,Mediumfamilycar,Illinois
01/05/2019,2016,Jun,1,71.40645069865928,0.9502571154934272,30952.69492186393,2083,6,78.45269173900098,-0.0018267969298886,7.456732584992165,475.35681719828784,Supperminicar,Georgia
